"week","x","inventory_needed","month"
16,69.0746308579893,"10055.021625",16
17,67.1302645664474,"10055.021625",17
18,65.2406298055518,"10055.021625",18
19,63.4041859497218,"10055.021625",19
20,61.6194357401008,"10055.021625",20
21,59.8849240638357,"10055.021625",21
22,58.1992367677189,"10055.021625",22
23,56.5609995052243,"10055.021625",23
24,54.9688766159978,"10055.021625",24
25,53.4215700368891,"10055.021625",25
26,51.9178182436363,"10055.021625",26
27,50.4563952223412,"10055.021625",27
28,49.0361094698957,"10055.021625",28
29,47.6558030225454,"10055.021625",29
30,46.314350511798,"10055.021625",30
31,45.0106582469065,"10055.021625",31
32,43.7436633231794,"10055.021625",32
33,42.5123327553909,"10055.021625",33
34,41.3156626355848,"10055.021625",34
35,40.1526773145846,"10055.021625",35
36,39.0224286065438,"10055.021625",36
37,37.9239950158866,"10055.021625",37
38,36.8564809860094,"10055.021625",38
39,35.8190161691306,"10055.021625",39
40,34.8107547166932,"10055.021625",40
41,33.8308745897415,"10055.021625",41
42,32.8785768887098,"10055.021625",42
43,31.9530852020773,"10055.021625",43
44,31.053644973357,"10055.021625",44
45,30.1795228859029,"10055.021625",45
46,29.3300062650351,"10055.021625",46
47,28.5044024969934,"10055.021625",47
48,27.7020384642468,"10055.021625",48
49,26.922259996699,"10055.021625",49
50,26.1644313383406,"10055.021625",50
51,25.4279346289159,"10055.021625",51
52,24.7121694001789,"10055.021625",52
53,24.0165520863294,"10055.021625",53
1,112.744942532913,"10055.022020",1
2,82.5595707615821,"10055.022020",2
3,80.8868391626935,"10055.022020",3
4,79.247998619392,"10055.022020",4
5,77.6423624682286,"10055.022020",5
6,76.069257958177,"10055.022020",6
7,74.5280259687557,"10055.022020",7
8,73.0180207338602,"10055.022020",8
9,71.5386095711914,"10055.022020",9
10,70.0891726171664,"10055.022020",10
11,68.669102567199,"10055.022020",11
12,67.2778044212435,"10055.022020",12
13,65.9146952344934,"10055.022020",13
14,64.5792038731314,"10055.022020",14
15,63.2707707750282,"10055.022020",15
16,61.9888477152893,"10055.022020",16
17,60.7328975765525,"10055.022020",17
18,59.5023941239397,"10055.022020",18
19,58.2968217845672,"10055.022020",19
20,57.1156754315244,"10055.022020",20
21,55.9584601722292,"10055.022020",21
22,54.8246911410706,"10055.022020",22
23,53.7138932962536,"10055.022020",23
24,52.6256012207602,"10055.022020",24
25,51.5593589273418,"10055.022020",25
26,50.5147196674641,"10055.022020",26
27,49.4912457441224,"10055.022020",27
28,48.4885083284493,"10055.022020",28
29,47.5060872800381,"10055.022020",29
30,46.5435709709072,"10055.022020",30
31,45.6005561130298,"10055.022020",31
32,44.6766475893599,"10055.022020",32
33,43.7714582882801,"10055.022020",33
34,42.8846089414045,"10055.022020",34
35,42.0157279646681,"10055.022020",35
36,41.164451302635,"10055.022020",36
37,40.330422275962,"10055.022020",37
38,39.5132914319519,"10055.022020",38
39,38.7127163981356,"10055.022020",39
40,37.9283617388196,"10055.022020",40
41,37.1598988145414,"10055.022020",41
42,36.4070056443712,"10055.022020",42
43,35.669366771004,"10055.022020",43
44,34.9466731285854,"10055.022020",44
45,34.2386219132148,"10055.022020",45
46,33.5449164560725,"10055.022020",46
47,32.8652660991177,"10055.022020",47
48,32.1993860733042,"10055.022020",48
49,31.5469973792645,"10055.022020",49
50,30.9078266704107,"10055.022020",50
51,30.2816061384039,"10055.022020",51
52,29.6680734009448,"10055.022020",52
53,29.0669713918365,"10055.022020",53
1,60.2088088989202,"10055.022025",1
2,32.4906299479933,"10055.022025",2
3,32.389230486521,"10055.022025",3
4,32.2881474809253,"10055.022025",4
5,32.1873799435847,"10055.022025",5
6,32.0869268899594,"10055.022025",6
7,31.9867873385825,"10055.022025",7
8,31.8869603110501,"10055.022025",8
9,31.7874448320117,"10055.022025",9
10,31.688239929161,"10055.022025",10
11,31.5893446332259,"10055.022025",11
12,31.4907579779594,"10055.022025",12
13,31.39247900013,"10055.022025",13
14,31.2945067395124,"10055.022025",14
15,31.1968402388779,"10055.022025",15
16,31.0994785439854,"10055.022025",16
17,31.0024207035718,"10055.022025",17
18,30.9056657693426,"10055.022025",18
19,30.8092127959631,"10055.022025",19
20,30.7130608410488,"10055.022025",20
21,30.6172089651561,"10055.022025",21
22,30.5216562317735,"10055.022025",22
23,30.4264017073121,"10055.022025",23
24,30.3314444610967,"10055.022025",24
25,30.2367835653567,"10055.022025",25
26,30.1424180952168,"10055.022025",26
27,30.0483471286883,"10055.022025",27
28,29.9545697466596,"10055.022025",28
29,29.861085032888,"10055.022025",29
30,29.7678920739899,"10055.022025",30
31,29.6749899594326,"10055.022025",31
32,29.5823777815246,"10055.022025",32
33,29.4900546354077,"10055.022025",33
34,29.3980196190474,"10055.022025",34
35,29.3062718332243,"10055.022025",35
36,29.2148103815255,"10055.022025",36
37,29.1236343703356,"10055.022025",37
38,29.0327429088282,"10055.022025",38
39,28.9421351089569,"10055.022025",39
40,28.8518100854468,"10055.022025",40
41,28.7617669557861,"10055.022025",41
42,28.6720048402168,"10055.022025",42
43,28.5825228617268,"10055.022025",43
44,28.4933201460411,"10055.022025",44
45,28.404395821613,"10055.022025",45
46,28.3157490196159,"10055.022025",46
47,28.2273788739348,"10055.022025",47
48,28.1392845211576,"10055.022025",48
49,28.0514651005668,"10055.022025",49
50,27.9639197541312,"10055.022025",50
51,27.8766476264973,"10055.022025",51
52,27.7896478649812,"10055.022025",52
53,27.7029196195601,"10055.022025",53
1,90.9195164524702,"10055.022424",1
2,72.6929698364683,"10055.022424",2
3,70.6148542534364,"10055.022424",3
4,68.5961469513724,"10055.022424",4
5,66.6351495917065,"10055.022424",5
6,64.7302123872463,"10055.022424",6
7,62.8797327142117,"10055.022424",7
8,61.0821537639467,"10055.022424",8
9,59.3359632331765,"10055.022424",9
10,57.6396920517065,"10055.022424",10
11,55.9919131464936,"10055.022424",11
12,54.3912402410495,"10055.022424",12
13,52.8363266891664,"10055.022424",13
14,51.325864341983,"10055.022424",14
15,49.8585824474394,"10055.022424",15
16,48.4332465811927,"10055.022424",16
17,47.0486576080963,"10055.022424",17
18,45.7036506733671,"10055.022424",18
19,44.3970942225929,"10055.022424",19
20,43.1278890497562,"10055.022424",20
21,41.8949673724717,"10055.022424",21
22,40.697291933661,"10055.022424",22
23,39.5338551289081,"10055.022424",23
24,38.4036781587619,"10055.022424",24
25,37.3058102052721,"10055.022424",25
26,36.2393276320657,"10055.022424",26
27,35.2033332072924,"10055.022424",27
28,34.1969553487827,"10055.022424",28
29,33.2193473907859,"10055.022424",29
30,32.2696868716705,"10055.022424",30
31,31.3471748419868,"10055.022424",31
32,30.4510351923108,"10055.022424",32
33,29.5805140003035,"10055.022424",33
34,28.7348788964357,"10055.022424",34
35,27.9134184478455,"10055.022424",35
36,27.1154415598101,"10055.022424",36
37,26.3402768943273,"10055.022424",37
38,25.5872723053194,"10055.022424",38
39,24.8557942899819,"10055.022424",39
40,24.1452274558184,"10055.022424",40
41,23.45497400291,"10055.022424",41
42,22.784453220987,"10055.022424",42
43,22.1331010008767,"10055.022424",43
44,21.5003693599187,"10055.022424",44
45,20.8857259809468,"10055.022424",45
46,20.2886537644508,"10055.022424",46
47,19.7086503935403,"10055.022424",47
48,19.1452279113459,"10055.022424",48
49,18.5979123105008,"10055.022424",49
50,18.0662431343582,"10055.022424",50
51,17.5497730896096,"10055.022424",51
52,17.0480676699763,"10055.022424",52
53,16.5607047906599,"10055.022424",53
1,893.849317298771,"10155.022020",1
2,769.584345698787,"10155.022020",2
3,738.815336139414,"10155.022020",3
4,709.276512659783,"10155.022020",4
5,680.918690778088,"10155.022020",5
6,653.694652473771,"10155.022020",6
7,627.559067565774,"10155.022020",7
8,602.468418234194,"10155.022020",8
9,578.380926559665,"10155.022020",9
10,555.256484959812,"10155.022020",10
11,533.056589406949,"10155.022020",11
12,511.744275315819,"10155.022020",12
13,491.284055994636,"10155.022020",13
14,471.641863556925,"10155.022020",14
15,452.784992195793,"10155.022020",15
16,434.682043726171,"10155.022020",16
17,417.302875304348,"10155.022020",17
18,400.618549237743,"10155.022020",18
19,384.601284801361,"10155.022020",19
20,369.224411980677,"10155.022020",20
21,354.462327063952,"10155.022020",21
22,340.290450010028,"10155.022020",22
23,326.685183520604,"10155.022020",23
24,313.623873748867,"10155.022020",24
25,301.084772579048,"10155.022020",25
26,289.047001414077,"10155.022020",26
27,277.490516411069,"10155.022020",27
28,266.396075106738,"10155.022020",28
29,255.745204377168,"10155.022020",29
30,245.520169678601,"10155.022020",30
31,235.703945518012,"10155.022020",31
32,226.280187104319,"10155.022020",32
33,217.233203133007,"10155.022020",33
34,208.547929658865,"10155.022020",34
35,200.209905013322,"10155.022020",35
36,192.205245724622,"10155.022020",36
37,184.520623400746,"10155.022020",37
38,177.143242536581,"10155.022020",38
39,170.060819208392,"10155.022020",39
40,163.261560620113,"10155.022020",40
41,156.734145467409,"10155.022020",41
42,150.467705086806,"10155.022020",42
43,144.451805358507,"10155.022020",43
44,138.676429332753,"10155.022020",44
45,133.131960550809,"10155.022020",45
46,127.809167032802,"10155.022020",46
47,122.699185905734,"10155.022020",47
48,117.793508646105,"10155.022020",48
49,113.083966912544,"10155.022020",49
50,108.562718944871,"10155.022020",50
51,104.222236506948,"10155.022020",51
52,100.055292351568,"10155.022020",52
53,96.0549481865161,"10155.022020",53
1,63.66014370476,"107036048",1
2,40.0055635281836,"107036048",2
3,39.5896919184112,"107036048",3
4,39.178143437238,"107036048",4
5,38.7708731442534,"107036048",5
6,38.3678365662179,"107036048",6
7,37.9689896922066,"107036048",7
8,37.5742889688034,"107036048",8
9,37.1836912953448,"107036048",9
10,36.7971540192137,"107036048",10
11,36.4146349311815,"107036048",11
12,36.0360922607993,"107036048",12
13,35.6614846718362,"107036048",13
14,35.2907712577656,"107036048",14
15,34.9239115372986,"107036048",15
16,34.5608654499629,"107036048",16
17,34.201593351729,"107036048",17
18,33.8460560106803,"107036048",18
19,33.4942146027299,"107036048",19
20,33.1460307073803,"107036048",20
21,32.8014663035285,"107036048",21
22,32.4604837653139,"107036048",22
23,32.1230458580099,"107036048",23
24,31.7891157339572,"107036048",24
25,31.4586569285411,"107036048",25
26,31.1316333562089,"107036048",26
27,30.8080093065297,"107036048",27
28,30.4877494402948,"107036048",28
29,30.1708187856587,"107036048",29
30,29.8571827343204,"107036048",30
31,29.546807037744,"107036048",31
32,29.2396578034191,"107036048",32
33,28.9357014911593,"107036048",33
34,28.6349049094403,"107036048",34
35,28.3372352117749,"107036048",35
36,28.0426598931266,"107036048",36
37,27.7511467863599,"107036048",37
38,27.4626640587277,"107036048",38
39,27.1771802083953,"107036048",39
40,26.8946640610006,"107036048",40
41,26.6150847662493,"107036048",41
42,26.338411794547,"107036048",42
43,26.0646149336646,"107036048",43
44,25.7936642854398,"107036048",44
45,25.5255302625118,"107036048",45
46,25.2601835850907,"107036048",46
47,24.9975952777599,"107036048",47
48,24.7377366663126,"107036048",48
49,24.48057937462,"107036048",49
50,24.226095321533,"107036048",50
51,23.9742567178156,"107036048",51
52,23.7250360631106,"107036048",52
53,23.4784061429366,"107036048",53
1,64.5970410163381,"153-2025",1
2,2.70215573743544,"153-2025",2
3,2.87001687901398,"153-2025",3
4,3.04830575518298,"153-2025",4
5,3.23767014926897,"153-2025",5
6,3.43879808567239,"153-2025",6
7,3.65242032969112,"153-2025",7
8,3.87931304263612,"153-2025",8
9,4.12030060188592,"153-2025",9
10,4.37625859612638,"153-2025",10
11,4.64811700665821,"153-2025",11
12,4.93686358633122,"153-2025",12
13,5.24354744838189,"153-2025",13
14,5.56928287821392,"153-2025",14
15,5.91525338197107,"153-2025",15
16,6.28271598661219,"153-2025",16
17,6.67300580711209,"153-2025",17
18,7.08754089738234,"153-2025",18
19,7.52782740253704,"153-2025",19
20,7.9954650312236,"153-2025",20
21,8.4921528679011,"153-2025",21
22,9.01969554618442,"153-2025",22
23,9.58000980568389,"153-2025",23
24,10.1751314561636,"153-2025",24
25,10.8072227743214,"153-2025",25
26,11.4785803600662,"153-2025",26
27,12.191643480836,"153-2025",27
28,12.9490029342752,"153-2025",28
29,13.7534104614721,"153-2025",29
30,14.6077887449577,"153-2025",30
31,15.5152420277925,"153-2025",31
32,16.4790673923233,"153-2025",32
33,17.5027667395898,"153-2025",33
34,18.5900595129067,"153-2025",34
35,19.7448962118496,"153-2025",35
36,20.9714727457457,"153-2025",36
37,22.2742456788206,"153-2025",37
38,23.6579484223924,"153-2025",38
39,25.1276084329431,"153-2025",39
40,26.6885654785557,"153-2025",40
41,28.3464910400838,"153-2025",41
42,30.1074089175449,"153-2025",42
43,31.9777171166081,"153-2025",43
44,33.9642110946953,"153-2025",44
45,36.0741084511597,"153-2025",45
46,38.3150751512459,"153-2025",46
47,40.6952533791151,"153-2025",47
48,43.2232911211327,"153-2025",48
49,45.9083735869054,"153-2025",49
50,48.7602565822304,"153-2025",50
51,51.7893019552124,"153-2025",51
52,55.0065152443355,"153-2025",52
53,58.4235856652783,"153-2025",53
1,447.562939077537,"153-2424",1
2,159.684842386942,"153-2424",2
3,161.524463966894,"153-2424",3
4,163.385278588758,"153-2424",4
5,165.267530403305,"153-2424",5
6,167.171466374,"153-2424",6
7,169.097336309411,"153-2424",7
8,171.045392895981,"153-2424",8
9,173.015891731183,"153-2424",9
10,175.009091357056,"153-2424",10
11,177.025253294131,"153-2424",11
12,179.064642075736,"153-2424",12
13,181.127525282714,"153-2424",13
14,183.214173578524,"153-2424",14
15,185.324860744758,"153-2424",15
16,187.45986371706,"153-2424",16
17,189.619462621464,"153-2424",17
18,191.803940811148,"153-2424",18
19,194.01358490361,"153-2424",19
20,196.248684818277,"153-2424",20
21,198.50953381454,"153-2424",21
22,200.796428530236,"153-2424",22
23,203.109669020567,"153-2424",23
24,205.449558797468,"153-2424",24
25,207.81640486943,"153-2424",25
26,210.210517781785,"153-2424",26
27,212.632211657445,"153-2424",27
28,215.081804238125,"153-2424",28
29,217.559616926024,"153-2424",29
30,220.065974826002,"153-2424",30
31,222.601206788232,"153-2424",31
32,225.165645451351,"153-2424",32
33,227.759627286097,"153-2424",33
34,230.383492639467,"153-2424",34
35,233.037585779362,"153-2424",35
36,235.722254939762,"153-2424",36
37,238.43785236642,"153-2424",37
38,241.184734363071,"153-2424",38
39,243.963261338187,"153-2424",39
40,246.773797852265,"153-2424",40
41,249.616712665656,"153-2424",41
42,252.492378786951,"153-2424",42
43,255.401173521923,"153-2424",43
44,258.343478523029,"153-2424",44
45,261.31967983949,"153-2424",45
46,264.330167967938,"153-2424",46
47,267.375337903654,"153-2424",47
48,270.455589192393,"153-2424",48
49,273.571325982811,"153-2424",49
50,276.722957079485,"153-2424",50
51,279.910895996555,"153-2424",51
52,283.135561011981,"153-2424",52
53,286.397375222421,"153-2424",53
1,61.0827598080481,"154-2020",1
2,23.6920554904436,"154-2020",2
3,23.9034282995116,"154-2020",3
4,24.1166869079958,"154-2020",4
5,24.331848140385,"154-2020",5
6,24.5489289712704,"154-2020",6
7,24.7679465266852,"154-2020",7
8,24.9889180854553,"154-2020",8
9,25.2118610805628,"154-2020",9
10,25.4367931005211,"154-2020",10
11,25.6637318907627,"154-2020",11
12,25.892695355039,"154-2020",12
13,26.1237015568329,"154-2020",13
14,26.3567687207836,"154-2020",14
15,26.591915234125,"154-2020",15
16,26.8291596481355,"154-2020",16
17,27.0685206796022,"154-2020",17
18,27.3100172122974,"154-2020",18
19,27.5536682984679,"154-2020",19
20,27.7994931603387,"154-2020",20
21,28.0475111916293,"154-2020",21
22,28.2977419590835,"154-2020",22
23,28.5502052040132,"154-2020",23
24,28.804920843856,"154-2020",24
25,29.0619089737463,"154-2020",25
26,29.3211898681009,"154-2020",26
27,29.582783982218,"154-2020",27
28,29.8467119538917,"154-2020",28
29,30.1129946050395,"154-2020",29
30,30.3816529433455,"154-2020",30
31,30.6527081639174,"154-2020",31
32,30.9261816509588,"154-2020",32
33,31.202094979456,"154-2020",33
34,31.4804699168807,"154-2020",34
35,31.7613284249066,"154-2020",35
36,32.0446926611422,"154-2020",36
37,32.3305849808795,"154-2020",37
38,32.6190279388565,"154-2020",38
39,32.9100442910377,"154-2020",39
40,33.2036569964087,"154-2020",40
41,33.4998892187877,"154-2020",41
42,33.798764328653,"154-2020",42
43,34.1003059049868,"154-2020",43
44,34.404537737135,"154-2020",44
45,34.7114838266846,"154-2020",45
46,35.0211683893568,"154-2020",46
47,35.3336158569177,"154-2020",47
48,35.6488508791056,"154-2020",48
49,35.9668983255757,"154-2020",49
50,36.2877832878621,"154-2020",50
51,36.6115310813577,"154-2020",51
52,36.9381672473108,"154-2020",52
53,37.2677175548405,"154-2020",53
1,418.998189293311,"154-2424",1
2,243.869856870485,"154-2424",2
3,242.279124150422,"154-2424",3
4,240.698767581881,"154-2424",4
5,239.128719482519,"154-2424",5
6,237.568912611472,"154-2424",6
7,236.019280166485,"154-2424",7
8,234.479755781042,"154-2424",8
9,232.950273521529,"154-2424",9
10,231.430767884409,"154-2424",10
11,229.921173793416,"154-2424",11
12,228.421426596767,"154-2424",12
13,226.931462064398,"154-2424",13
14,225.451216385206,"154-2424",14
15,223.980626164323,"154-2424",15
16,222.519628420395,"154-2424",16
17,221.068160582889,"154-2424",17
18,219.626160489412,"154-2424",18
19,218.193566383049,"154-2424",19
20,216.770316909715,"154-2424",20
21,215.356351115534,"154-2424",21
22,213.951608444221,"154-2424",22
